strain,amr_determinant,amr_class,source_entity,source_layer,target_entity,target_layer,relationship,path_length,node_sequence,edge_sequence,evidence_type,evidence_source,observed_status
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS04905,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS04905,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05055,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05055,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05085,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05085,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05190,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05190,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05205,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05205,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05210,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05210,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05440,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05440,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05735,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05735,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05815,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05815,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS05830,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS05830,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06010,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06010,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06100,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06100,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06305,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06305,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06355,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06355,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06455,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06455,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06460,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06460,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06490,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06490,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06545,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06545,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06625,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06625,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06665,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06665,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06735,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06735,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06805,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06805,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06970,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06970,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS06990,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS06990,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07000,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07000,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07010,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07010,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07030,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07030,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07045,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07045,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07155,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07155,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07190,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07190,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07200,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07200,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07245,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07245,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07370,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07370,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07385,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07385,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07475,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07475,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07760,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07760,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07790,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07790,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07845,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07845,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07875,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07875,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07975,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07975,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS07995,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS07995,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08025,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08025,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08030,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08030,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08120,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08120,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08140,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08140,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08145,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08145,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08230,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08230,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08235,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08235,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08335,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08335,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08640,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08640,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08650,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08650,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08655,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08655,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08690,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08690,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08770,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08770,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08785,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08785,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08850,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08850,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08905,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08905,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08930,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08930,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS08955,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS08955,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09005,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09005,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09010,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09010,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09015,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09015,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09140,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09140,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09190,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09190,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09220,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09220,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09240,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09240,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09275,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09275,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09295,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09295,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09300,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09300,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09400,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09400,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09445,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09445,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09500,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09500,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09600,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09600,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09620,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09620,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09735,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09735,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS09795,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS09795,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
B36,mph(A),macrolide,EW036_RS26210,genome,EW036_RS10095,genome,graph_context,2,EW036_RS26210;COG_S: Function unknown;EW036_RS10095,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
